,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,grade,month_sold,age
18106,3,3.75,3830,2.0,0.0,0.0,3,9,7,45
18107,4,2.5,2920,2.0,0.0,0.0,3,9,6,19
18108,4,2.5,2630,2.0,0.0,0.0,3,8,11,18
18109,3,1.75,1320,1.0,0.0,0.0,3,7,1,26
18110,3,2.0,1400,1.0,0.0,0.0,5,7,5,54
18111,3,2.5,1600,2.0,0.0,0.0,3,7,4,22
18112,3,2.5,1490,1.0,0.0,0.0,3,7,12,46
18113,2,2.5,2170,1.0,0.0,0.0,3,8,8,10
18114,3,3.25,1280,2.0,0.0,0.0,3,8,3,17
18115,3,2.0,1620,1.0,0.0,0.0,4,7,5,54
18116,3,2.5,2630,1.0,0.0,0.0,4,9,6,55
18117,3,1.5,1240,1.0,0.0,0.0,3,7,11,63
18118,3,1.75,1300,1.0,0.0,0.0,5,7,5,103
18119,3,1.75,2430,1.0,0.0,1.0,3,8,6,73
18120,4,1.5,1890,1.0,0.0,0.0,4,7,1,55
18121,3,2.25,1890,1.0,0.0,0.0,3,8,7,44
18122,3,1.5,2440,1.0,0.0,0.0,3,7,11,73
18123,3,2.25,1780,1.0,0.0,2.0,3,7,6,50
18124,4,2.75,2830,2.0,0.0,0.0,3,10,5,24
18125,4,2.0,2490,1.0,0.0,0.0,4,7,5,70
18126,4,2.5,1560,1.5,0.0,0.0,4,7,9,57
18127,3,2.5,1980,2.0,0.0,0.0,3,7,9,10
18128,3,2.5,2070,2.0,0.0,0.0,3,8,10,34
18129,3,1.75,1490,1.0,0.0,0.0,3,8,8,47
18130,4,3.5,3090,2.0,0.0,0.0,3,8,2,30
18131,3,2.25,1580,1.0,0.0,0.0,4,7,4,61
18132,5,4.5,5190,2.0,0.0,2.0,3,11,5,35
18133,3,2.75,2692,2.0,0.0,0.0,3,9,3,15
18134,3,2.5,1740,2.0,0.0,0.0,3,8,11,22
18135,3,2.0,1940,1.0,0.0,0.0,4,7,8,95
18136,4,2.5,2150,1.5,0.0,0.0,3,7,10,31
18137,3,1.5,1320,1.0,0.0,0.0,3,7,4,65
18138,4,2.5,3360,2.0,0.0,0.0,4,10,2,28
18139,3,1.75,1850,1.0,0.0,0.0,3,7,11,63
18140,4,2.25,2880,2.0,0.0,0.0,4,8,8,57
18141,6,2.5,2420,1.0,0.0,2.0,4,7,8,57
18142,3,1.0,2020,1.5,0.0,0.0,4,7,8,93
18143,5,2.0,2280,1.5,0.0,0.0,3,6,6,98
18144,4,2.5,3010,2.0,0.0,0.0,3,9,5,26
18145,4,2.25,2550,1.0,0.0,0.0,4,8,3,55
18146,4,2.0,1540,1.0,0.0,0.0,3,7,3,65
18147,3,2.25,2280,2.0,0.0,2.0,3,8,11,38
18148,4,2.5,2450,2.0,0.0,0.0,3,7,4,16
18149,5,2.5,2950,1.5,0.0,0.0,5,7,7,104
18150,1,1.0,690,1.0,0.0,0.0,3,6,6,94
18151,1,1.0,800,1.0,0.0,0.0,4,6,8,103
18152,2,1.0,1470,1.5,0.0,0.0,3,4,11,90
18153,3,2.25,1840,2.0,0.0,0.0,3,8,9,29
18154,3,1.0,1170,1.0,0.0,0.0,3,7,7,54
18155,5,1.75,2344,1.5,0.0,0.0,4,7,3,101
18156,1,1.0,1230,1.0,0.0,0.0,4,6,9,98
18157,3,1.75,1150,1.0,0.0,0.0,5,7,7,56
18158,3,1.0,1140,1.0,0.0,0.0,3,6,5,80
18159,3,1.0,1660,1.0,0.0,0.0,3,7,8,65
18160,3,1.0,1080,1.0,0.0,0.0,3,7,3,103
18161,4,2.0,1720,1.0,0.0,0.0,3,7,4,72
18162,2,1.0,590,1.0,0.0,0.0,3,6,3,69
18163,3,3.25,1290,2.0,0.0,2.0,3,9,9,14
18164,3,1.5,1480,1.0,0.0,0.0,4,7,2,55
18165,4,2.5,2600,1.0,0.0,0.0,3,7,4,41
18166,3,2.5,2040,2.0,0.0,0.0,3,8,7,35
18167,3,1.0,970,1.0,0.0,0.0,4,7,1,42
18168,6,3.0,2620,1.0,0.0,0.0,3,7,2,65
18169,4,3.5,4560,2.0,0.0,0.0,3,9,10,27
18170,3,1.75,1750,1.0,0.0,0.0,4,7,8,71
18171,4,3.5,3620,2.5,0.0,0.0,3,9,10,19
18172,3,2.0,1660,1.0,0.0,0.0,3,7,1,20
18173,4,1.0,1360,1.0,0.0,0.0,4,6,12,78
18174,3,2.5,2044,2.0,0.0,0.0,4,9,1,26
18175,5,3.0,2370,1.5,0.0,2.0,3,8,10,96
18176,3,2.0,1170,1.5,0.0,0.0,4,7,3,97
18177,3,1.0,1660,1.0,0.0,0.0,3,7,5,59
18178,4,1.0,2020,1.0,0.0,0.0,4,7,3,67
18179,3,2.5,2530,2.0,0.0,0.0,3,8,10,21
18180,2,1.0,870,1.0,0.0,0.0,3,7,7,74
18181,5,3.0,3670,1.0,0.0,1.0,3,8,1,67
18182,5,3.5,3180,2.0,0.0,0.0,5,10,11,25
18183,2,1.5,1870,1.5,0.0,0.0,4,6,10,96
18184,3,2.5,1940,2.0,0.0,0.0,3,8,8,21
18185,3,3.25,4220,1.0,1.0,4.0,4,11,12,64
18186,5,4.5,4820,2.0,0.0,0.0,4,11,2,32
18187,3,2.0,2400,2.0,0.0,0.0,3,8,3,47
18188,3,2.25,2930,2.0,0.0,2.0,3,11,8,22
18189,2,1.0,800,1.0,0.0,0.0,3,6,9,118
18190,3,3.25,2200,2.0,0.0,2.0,3,7,4,79
18191,3,2.5,2400,1.0,0.0,0.0,3,9,5,32
18192,5,3.25,5570,2.0,0.0,0.0,5,9,10,70
18193,3,3.25,1980,3.0,0.0,0.0,3,7,6,35
18194,3,2.25,3530,1.0,0.0,3.0,3,9,7,92
18195,4,2.5,3430,2.0,0.0,0.0,3,10,4,38
18196,3,2.5,1720,2.0,0.0,0.0,3,7,6,30
18197,3,1.5,1930,1.0,0.0,0.0,3,7,8,39
18198,4,1.75,2140,1.0,0.0,0.0,4,7,12,62
18199,3,1.75,1110,1.0,0.0,0.0,4,7,7,56
18200,3,1.75,1970,1.0,0.0,0.0,3,7,8,58
18201,3,2.5,1630,2.0,0.0,0.0,3,7,1,19
18202,5,2.25,2520,2.0,0.0,0.0,4,8,6,44
18203,4,2.25,2270,1.5,0.0,0.0,4,7,2,82
18204,3,2.5,1212,3.0,0.0,0.0,3,7,6,18
18205,4,2.0,1890,1.0,0.0,0.0,3,7,9,56
18206,3,2.25,1370,2.0,0.0,0.0,4,7,3,29
18207,3,2.5,1770,2.0,0.0,0.0,3,7,12,26
18208,3,2.5,1710,2.0,0.0,0.0,5,8,6,19
18209,2,1.0,1190,1.0,0.0,0.0,3,7,7,76
18210,3,2.0,1690,1.0,0.0,0.0,3,7,11,38
18211,4,1.75,1680,1.0,0.0,0.0,3,7,12,56
18212,3,3.25,4340,2.0,0.0,3.0,3,11,6,29
18213,3,2.25,2040,2.0,0.0,2.0,4,7,12,39
18214,2,1.0,1110,1.0,0.0,0.0,3,6,5,71
18215,5,2.0,2040,2.0,0.0,0.0,4,7,11,114
18216,4,1.5,1920,1.0,0.0,0.0,4,7,3,60
18217,3,1.5,1330,1.0,0.0,0.0,5,7,7,55
18218,4,1.0,1630,1.5,0.0,0.0,3,7,7,101
18219,3,1.0,1520,1.0,0.0,0.0,3,7,7,66
18220,3,1.0,1520,1.0,0.0,0.0,3,7,10,66
18221,3,1.5,1340,1.0,0.0,0.0,4,8,1,55
18222,3,1.75,2500,1.0,0.0,0.0,4,7,10,64
18223,3,2.0,1460,2.0,0.0,0.0,3,7,9,120
18224,4,2.25,3140,2.0,0.0,0.0,3,9,12,43
18225,3,1.75,2150,1.0,0.0,0.0,3,7,5,66
18226,4,2.5,3140,1.5,0.0,0.0,3,10,5,27
18227,3,2.5,2310,1.0,0.0,0.0,4,8,4,41
18228,2,1.0,710,1.0,0.0,0.0,2,6,1,72
18229,3,1.0,1460,1.0,0.0,0.0,3,7,6,116
18230,2,2.75,730,1.0,0.0,0.0,3,7,12,93
18231,3,2.5,1440,2.0,0.0,0.0,3,7,1,21
18232,3,2.0,1130,1.0,0.0,0.0,4,7,3,75
18233,3,2.25,1810,2.0,0.0,0.0,4,8,2,41
18234,3,2.5,2710,2.0,0.0,2.0,3,10,11,44
18235,4,2.5,2740,2.0,0.0,0.0,4,9,10,32
18236,3,2.5,1690,2.0,0.0,0.0,3,7,4,18
18237,3,2.5,1470,2.0,0.0,0.0,3,7,1,23
18238,3,2.5,2830,2.0,0.0,0.0,3,9,9,16
18239,3,1.0,1410,1.0,0.0,0.0,3,8,2,39
18240,3,2.5,2170,1.0,0.0,0.0,4,7,2,55
18241,3,2.25,1340,1.5,0.0,0.0,3,6,9,115
18242,3,3.0,2480,2.0,0.0,3.0,3,10,6,72
18243,3,2.75,1990,1.0,0.0,0.0,3,8,4,36
18244,4,2.75,2240,1.0,0.0,0.0,3,7,12,55
18245,4,2.5,2990,2.0,0.0,0.0,4,9,6,31
18246,6,1.75,2120,1.5,0.0,0.0,4,7,11,97
18247,4,2.25,2920,2.0,0.0,0.0,4,9,5,24
18248,4,1.75,1700,1.0,0.0,0.0,3,7,12,55
18249,2,2.5,1620,2.0,0.0,0.0,3,7,11,41
18250,2,1.0,760,1.0,0.0,0.0,3,7,12,78
18251,3,1.0,1230,1.0,0.0,0.0,4,7,7,55
18252,5,3.75,4960,2.0,0.0,2.0,3,11,8,21
18253,4,2.5,2030,1.0,0.0,0.0,3,7,12,53
18254,3,2.25,1830,1.0,0.0,0.0,3,7,4,57
18255,2,1.0,970,1.0,0.0,0.0,4,7,8,96
18256,2,1.0,1000,1.0,0.0,0.0,5,5,7,108
18257,2,1.0,750,1.0,0.0,0.0,3,6,1,79
18258,4,2.5,2620,1.0,0.0,2.0,4,7,8,72
18259,4,1.5,2220,1.0,0.0,0.0,4,7,6,68
18260,5,1.75,3000,1.0,0.0,0.0,5,7,5,64
18261,1,1.0,1060,1.0,1.0,4.0,3,5,11,87
18262,4,2.5,1980,2.0,0.0,0.0,3,8,10,24
18263,4,1.0,1600,1.5,0.0,0.0,4,7,7,76
18264,4,2.25,2000,1.0,0.0,0.0,4,8,5,44
18265,3,1.5,1310,2.0,0.0,0.0,3,8,10,20
18266,3,1.0,1120,1.0,0.0,0.0,3,7,2,70
18267,3,2.5,3320,1.0,0.0,0.0,5,10,3,43
18268,3,2.5,2370,2.0,0.0,0.0,3,9,12,32
18269,2,1.5,830,2.0,0.0,0.0,3,7,2,17
18270,3,1.0,940,1.0,0.0,0.0,3,6,12,74
18271,4,2.5,2250,2.0,0.0,0.0,3,8,10,24
18272,3,2.25,2020,2.0,0.0,0.0,3,8,5,24
18273,4,5.25,5240,2.0,0.0,2.0,3,10,7,16
18274,4,3.5,4083,2.0,0.0,0.0,3,10,9,17
18275,3,2.0,1450,1.0,0.0,0.0,4,7,12,53
18276,5,1.0,1170,1.0,0.0,0.0,4,6,6,78
18277,4,2.75,3555,2.0,0.0,0.0,3,9,7,8
18278,3,2.0,1610,2.0,0.0,0.0,3,7,8,89
18279,2,1.0,960,1.0,0.0,0.0,3,7,10,67
18280,3,2.5,1680,2.0,0.0,0.0,3,8,5,14
18281,3,1.75,1380,1.0,0.0,0.0,5,7,7,80
18282,2,1.0,1040,1.0,0.0,0.0,3,6,8,49
18283,3,1.5,1380,1.5,0.0,0.0,4,7,7,93
18284,3,1.75,1850,1.0,0.0,0.0,4,7,9,42
18285,2,1.75,1740,1.0,0.0,0.0,4,7,6,76
18286,5,1.75,1920,1.0,0.0,0.0,3,7,11,71
18287,3,2.5,2010,2.0,0.0,0.0,3,8,9,33
18288,5,6.25,8020,2.0,0.0,0.0,3,11,7,21
18289,4,1.75,1860,1.0,0.0,0.0,4,7,10,45
18290,5,4.0,4390,2.0,0.0,0.0,3,9,9,14
18291,4,2.25,2380,1.0,0.0,0.0,4,7,5,62
18292,4,2.5,2880,2.0,0.0,0.0,4,9,11,35
18293,6,2.25,2820,1.5,0.0,2.0,5,7,5,82
18294,1,1.0,750,1.0,0.0,0.0,3,6,6,104
18295,4,2.5,1750,1.0,0.0,0.0,3,8,7,45
18296,3,1.0,1540,1.5,0.0,0.0,3,7,6,96
18297,2,1.75,1140,2.0,0.0,0.0,3,8,7,8
18298,4,1.5,1560,1.0,0.0,0.0,4,7,3,60
18299,3,2.5,2960,2.0,0.0,0.0,3,10,12,13
18300,4,2.75,2140,1.0,0.0,0.0,3,7,5,54
18301,4,2.5,1600,1.0,0.0,0.0,3,7,5,75
18302,4,2.75,2080,1.5,0.0,0.0,3,8,5,110
18303,3,2.0,1560,1.5,0.0,0.0,3,7,8,112
18304,4,2.5,2880,1.0,0.0,0.0,5,8,4,38
18305,5,3.0,2510,1.5,0.0,3.0,5,8,6,97
18306,3,1.0,960,1.5,0.0,0.0,3,6,8,106
18307,2,1.0,1120,1.0,0.0,0.0,5,6,4,61
18308,4,2.75,3310,2.0,0.0,0.0,3,9,5,14
18309,3,1.5,1080,1.0,0.0,0.0,3,7,11,54
18310,4,2.5,2860,2.0,0.0,0.0,3,10,5,23
18311,3,2.0,1490,1.0,0.0,0.0,3,7,3,32
18312,3,1.0,1210,1.0,0.0,0.0,3,7,1,104
18313,3,1.75,2240,1.5,0.0,2.0,4,8,2,81
18314,4,4.75,4575,2.5,0.0,2.0,5,10,7,96
18315,3,2.5,1600,2.0,0.0,2.0,5,8,4,112
18316,4,1.75,2090,1.5,0.0,0.0,4,7,5,97
18317,4,2.5,2260,2.0,0.0,0.0,3,9,6,19
18318,3,1.0,1200,2.0,0.0,0.0,1,7,9,114
18319,4,2.5,2480,1.5,0.0,3.0,5,8,5,95
18320,5,3.0,2240,1.0,0.0,1.0,5,7,12,70
18321,3,1.75,1550,1.5,0.0,0.0,4,7,8,96
18322,4,1.75,2130,1.0,0.0,0.0,4,7,2,55
18323,5,3.0,2870,1.0,0.0,0.0,3,7,6,58
18324,2,1.0,1160,1.0,0.0,0.0,4,6,3,98
18325,3,2.5,2430,2.0,0.0,0.0,3,8,10,21
18326,2,1.0,900,1.0,0.0,0.0,3,7,12,75
18327,5,2.75,2830,1.5,0.0,0.0,3,7,6,55
18328,4,1.75,1620,1.0,0.0,0.0,3,8,8,48
18329,4,2.5,2510,2.0,0.0,0.0,4,8,8,31
18330,3,1.75,1790,1.0,0.0,0.0,4,6,9,73
18331,3,2.0,1640,1.0,0.0,0.0,3,7,11,27
18332,3,1.75,2240,1.0,0.0,0.0,4,8,8,72
18333,3,2.5,1870,2.0,0.0,0.0,3,8,9,19
18334,4,1.0,1500,1.0,0.0,0.0,5,7,10,58
18335,4,1.0,1490,1.5,0.0,0.0,3,7,1,104
18336,3,1.5,2230,2.0,0.0,0.0,3,8,3,62
18337,3,1.75,1710,1.0,0.0,0.0,4,7,9,48
18338,3,2.5,1620,2.0,0.0,0.0,3,7,6,33
18339,5,2.5,2250,1.0,0.0,0.0,3,7,4,39
18340,4,2.0,1700,1.0,0.0,0.0,3,6,2,96
18341,3,2.5,1502,3.0,0.0,0.0,3,7,2,17
18342,4,2.5,1900,2.0,0.0,0.0,3,7,2,19
18343,3,2.5,3320,1.0,0.0,0.0,3,10,5,32
18344,5,2.5,1980,1.0,0.0,0.0,4,7,10,93
18345,4,1.0,1670,1.5,0.0,0.0,3,6,4,78
18346,3,2.5,2235,1.0,0.0,0.0,5,7,1,47
18347,2,1.0,1070,1.0,0.0,0.0,3,6,1,73
18348,2,2.25,1800,2.0,0.0,2.0,4,9,3,43
18349,4,2.5,2980,2.0,0.0,0.0,3,9,5,22
18350,3,1.75,1670,1.0,0.0,0.0,3,7,8,37
18351,3,1.75,2620,1.0,0.0,0.0,4,8,5,45
18352,5,3.5,5470,2.0,0.0,0.0,3,11,11,46
18353,4,1.75,3080,1.0,0.0,0.0,4,9,9,81
18354,3,1.0,940,1.0,0.0,0.0,4,7,3,58
18355,5,2.25,1870,1.0,0.0,0.0,4,8,6,61
18356,4,2.5,2070,2.0,0.0,0.0,3,7,6,18
18357,2,1.75,950,1.0,0.0,0.0,3,8,4,13
18358,2,1.0,1290,1.0,0.0,0.0,4,6,7,100
18359,4,3.0,2570,1.0,0.0,0.0,4,8,2,38
18360,3,2.5,1600,2.0,0.0,0.0,3,7,5,22
18361,4,1.5,2550,2.0,0.0,0.0,4,10,7,112
18362,2,1.0,1010,1.0,0.0,0.0,3,7,8,81
18363,3,1.5,1720,1.0,0.0,0.0,3,8,4,67
18364,3,2.5,2200,2.0,0.0,0.0,3,9,5,14
18365,2,1.0,1400,1.5,0.0,0.0,4,6,1,81
18366,3,2.25,1830,1.0,0.0,0.0,4,7,12,54
18367,3,3.0,3110,1.0,0.0,4.0,4,10,3,42
18368,3,2.5,1600,2.0,0.0,0.0,3,7,8,35
18369,3,3.5,3600,2.0,0.0,0.0,4,8,3,26
18370,3,1.0,1390,1.0,0.0,0.0,4,7,5,54
18371,3,1.75,2092,1.0,0.0,0.0,3,7,12,41
18372,3,1.5,1200,1.0,0.0,0.0,3,8,6,70
18373,2,1.0,1090,1.0,0.0,0.0,3,7,12,96
18374,4,2.0,2140,2.0,0.0,0.0,3,7,8,77
18375,3,2.5,2010,2.0,0.0,0.0,3,8,11,28
18376,3,2.25,1500,1.0,0.0,0.0,3,7,2,38
18377,4,2.5,3500,2.0,0.0,0.0,3,9,7,18
18378,3,2.5,2660,3.0,0.0,3.0,3,9,3,15
18379,3,2.25,1440,2.0,0.0,0.0,3,7,12,27
18380,4,2.75,2780,2.0,0.0,0.0,3,8,8,21
18381,4,1.75,1580,2.0,0.0,0.0,3,7,12,43
18382,3,1.5,1250,1.0,0.0,0.0,4,7,12,63
18383,3,1.0,970,1.0,0.0,0.0,3,6,12,94
18384,3,1.0,1100,1.0,0.0,0.0,3,7,4,70
18385,4,2.25,3240,2.0,0.0,0.0,4,9,11,54
18386,2,2.5,1290,3.0,0.0,0.0,3,8,7,23
18387,4,3.5,3810,2.0,0.0,0.0,3,9,6,84
18388,4,1.0,1500,1.5,0.0,0.0,3,6,8,78
18389,3,2.0,2660,1.0,0.0,2.0,4,8,3,46
18390,4,3.0,2400,1.0,0.0,0.0,4,7,5,58
18391,4,1.0,1860,1.0,0.0,0.0,4,7,10,67
18392,2,1.0,1450,1.0,0.0,4.0,3,7,8,98
18393,3,2.75,2260,2.0,0.0,0.0,4,8,4,66
18394,6,4.75,5540,2.5,0.0,2.0,4,11,12,113
18395,2,1.5,1300,1.0,0.0,2.0,3,7,6,79
18396,4,2.0,1610,2.0,0.0,0.0,5,7,10,76
18397,4,3.25,3820,2.0,0.0,1.0,4,11,5,32
18398,4,2.5,1820,1.0,0.0,0.0,3,8,1,46
18399,4,5.0,5820,2.0,0.0,0.0,3,11,3,29
18400,3,2.0,2470,2.0,0.0,0.0,3,9,7,61
18401,3,2.5,3040,2.0,0.0,0.0,3,9,9,17
18402,4,1.75,1120,1.0,0.0,0.0,4,7,7,56
18403,5,1.75,1880,1.0,0.0,0.0,4,7,8,67
18404,3,1.0,1070,1.0,0.0,0.0,3,6,10,75
18405,3,2.0,1560,1.0,0.0,0.0,3,8,9,53
18406,2,1.0,870,1.0,0.0,0.0,3,6,2,75
18407,3,1.0,1000,1.0,0.0,0.0,3,7,7,63
18408,4,2.25,2520,1.5,0.0,0.0,4,7,8,113
18409,2,2.0,1700,1.0,0.0,0.0,4,7,12,42
18410,5,3.0,2150,1.0,0.0,0.0,3,7,2,19
18411,4,2.75,1590,1.5,0.0,0.0,4,8,3,97
18412,4,5.25,4670,2.0,0.0,0.0,3,12,6,33
18413,3,2.0,1800,1.0,0.0,0.0,4,7,5,80
18414,3,1.5,1670,1.0,0.0,0.0,4,8,1,66
18415,3,2.0,1010,1.0,0.0,0.0,3,8,3,42
18416,3,2.5,2550,2.0,0.0,0.0,3,8,3,20
18417,4,3.0,3700,1.0,0.0,0.0,4,10,6,46
18418,3,1.75,1350,1.0,0.0,0.0,3,7,12,35
18419,5,2.5,1660,1.5,0.0,0.0,5,8,10,93
18420,3,1.5,1390,1.0,0.0,0.0,3,7,11,75
18421,3,1.75,1720,1.0,0.0,0.0,4,7,3,41
18422,4,3.5,2980,2.5,0.0,0.0,3,10,10,16
18423,4,2.25,2190,2.0,0.0,0.0,3,8,1,41
18424,2,2.5,1230,2.0,0.0,0.0,3,7,5,11
18425,3,1.0,1000,1.0,0.0,0.0,4,7,11,77
18426,3,2.0,2500,1.0,0.0,0.0,3,8,10,28
18427,5,1.75,2240,1.0,0.0,0.0,4,7,3,102
18428,9,3.0,2820,2.0,0.0,0.0,3,7,3,104
18429,2,1.75,1400,2.0,0.0,0.0,3,8,1,17
18430,3,1.5,1470,1.0,0.0,0.0,3,8,10,67
18431,3,2.0,1820,1.0,0.0,0.0,3,8,1,30
18432,4,2.0,2060,1.0,0.0,1.0,4,8,10,68
18433,3,2.0,1670,1.0,0.0,0.0,3,7,10,34
18434,3,1.0,1540,1.0,0.0,0.0,4,7,9,113
18435,3,1.0,1210,1.0,0.0,0.0,4,7,7,69
18436,4,2.5,3430,2.0,0.0,0.0,3,10,10,30
18437,3,2.5,2550,2.0,0.0,0.0,3,7,3,20
18438,2,1.0,1060,1.0,0.0,0.0,3,7,7,41
18439,4,2.5,3670,2.0,0.0,0.0,3,10,7,23
18440,4,3.25,4420,2.0,1.0,4.0,3,11,6,21
18441,3,1.5,1550,1.0,0.0,0.0,5,7,9,65
18442,3,2.5,1190,3.0,0.0,0.0,3,8,10,14
18443,3,1.0,1300,1.5,0.0,0.0,3,7,6,95
18444,4,2.5,2430,2.0,0.0,0.0,3,8,11,20
18445,7,4.5,4290,1.5,0.0,0.0,5,10,5,40
18446,5,3.5,3500,2.0,0.0,0.0,3,10,6,26
18447,3,2.0,1680,1.5,0.0,0.0,4,7,12,54
18448,3,1.5,1250,1.0,0.0,0.0,3,7,2,57
18449,2,1.0,1020,1.0,0.0,0.0,3,6,6,82
18450,3,1.0,1510,2.0,0.0,0.0,3,8,11,120
18451,2,1.0,910,1.0,0.0,0.0,4,6,6,74
18452,3,1.5,1320,1.0,0.0,0.0,3,7,9,43
18453,2,1.0,900,1.0,0.0,0.0,3,5,5,104
18454,2,1.0,890,1.0,0.0,0.0,4,7,4,94
18455,2,2.5,1240,2.0,0.0,0.0,3,7,6,36
18456,4,2.5,2960,2.0,0.0,0.0,3,9,4,35
18457,3,1.5,1020,1.0,0.0,0.0,3,7,12,63
18458,5,2.25,2590,1.0,0.0,0.0,3,8,2,49
18459,2,1.0,1100,1.0,0.0,0.0,3,7,3,97
18460,3,1.0,1300,1.0,0.0,0.0,4,6,6,70
18461,3,1.0,1200,1.0,0.0,0.0,3,6,3,72
18462,8,4.0,7710,3.5,0.0,0.0,5,12,10,118
18463,2,2.0,1390,2.0,0.0,0.0,3,7,5,36
18464,3,1.75,1430,2.0,0.0,0.0,3,8,11,37
18465,3,1.5,1250,1.0,0.0,0.0,4,7,7,53
18466,2,0.75,840,1.0,0.0,0.0,2,6,8,74
18467,5,3.75,5020,2.0,0.0,1.0,3,12,5,15
18468,4,2.25,2060,2.0,0.0,0.0,3,8,8,39
18469,4,2.25,2000,1.0,0.0,0.0,3,7,4,62
18470,3,2.0,1530,1.0,0.0,0.0,3,7,8,115
18471,1,1.0,700,1.0,0.0,0.0,4,7,6,115
18472,3,1.0,950,1.0,0.0,0.0,3,7,9,60
18473,3,3.0,1380,3.0,0.0,0.0,3,8,10,17
18474,3,1.0,1830,1.0,0.0,0.0,3,8,6,62
18475,3,1.5,1790,1.5,0.0,1.0,3,7,6,112
18476,3,1.0,1340,1.5,0.0,0.0,4,7,10,95
18477,3,2.25,1520,2.0,0.0,0.0,3,8,8,114
18478,2,1.75,1370,1.0,0.0,0.0,3,7,4,72
18479,3,1.5,1470,1.0,0.0,0.0,4,7,5,104
18480,4,2.25,2500,2.0,0.0,0.0,4,9,7,35
18481,3,1.0,1060,1.0,0.0,0.0,4,7,7,66
18482,3,1.75,1210,1.0,0.0,0.0,4,7,9,35
18483,3,1.0,920,1.0,0.0,0.0,3,7,12,59
18484,3,1.5,1340,1.0,0.0,0.0,4,7,11,62
18485,2,1.0,960,1.5,0.0,0.0,2,6,12,110
18486,3,2.5,1630,2.0,0.0,0.0,3,8,10,36
18487,3,1.75,1840,1.0,0.0,0.0,3,8,7,46
18488,3,2.0,3085,1.0,0.0,0.0,4,7,3,63
18489,3,1.0,920,1.0,0.0,0.0,4,6,1,96
18490,4,1.75,2260,1.0,0.0,1.0,4,7,5,75
18491,3,1.75,1730,1.0,0.0,3.0,5,6,10,104
18492,3,2.0,1610,1.0,0.0,0.0,5,7,4,67
18493,2,0.75,550,1.0,0.0,0.0,3,5,7,70
18494,3,2.25,2400,1.0,0.0,0.0,4,8,2,54
18495,3,2.25,1960,2.0,0.0,0.0,3,7,7,19
18496,4,2.75,3190,1.0,0.0,3.0,4,9,7,73
18497,4,3.5,3160,2.0,0.0,4.0,3,8,4,23
18498,3,1.75,1550,1.5,0.0,0.0,5,7,8,78
18499,4,1.75,1930,1.0,0.0,0.0,4,8,12,41
18500,4,1.0,1170,1.5,0.0,0.0,4,7,10,97
18501,3,1.75,2520,1.0,0.0,0.0,5,9,9,68
18502,3,1.75,1220,1.0,0.0,0.0,4,7,4,58
18503,3,1.0,960,1.0,0.0,0.0,3,7,9,51
18504,3,3.5,4110,1.0,0.0,1.0,3,10,2,22
18505,4,3.5,3310,2.0,0.0,0.0,5,9,7,30
18506,4,2.75,2220,1.0,0.0,0.0,5,7,3,71
18507,4,2.25,2250,2.0,0.0,0.0,3,8,10,37
18508,3,3.25,1510,2.0,0.0,2.0,3,8,11,21
18509,3,1.0,1350,1.0,0.0,0.0,4,6,9,41
18510,4,1.75,2420,1.0,0.0,0.0,4,8,6,41
18511,3,2.5,2950,2.0,0.0,0.0,3,8,2,19
18512,5,1.0,1260,1.5,0.0,0.0,3,7,9,104
18513,4,2.0,1700,1.0,0.0,0.0,3,6,5,44
18514,4,3.0,3320,2.0,0.0,0.0,3,9,3,68
18515,3,2.5,1470,2.0,0.0,0.0,3,7,3,19
18516,4,2.75,2500,1.0,0.0,1.0,3,8,8,47
18517,4,2.5,2641,2.0,0.0,0.0,3,7,5,24
18518,4,2.0,2260,2.0,0.0,0.0,3,9,7,30
18519,2,1.0,1160,1.0,0.0,0.0,4,8,5,85
18520,4,3.5,3680,2.5,0.0,0.0,3,9,9,92
18521,2,2.0,1615,1.5,0.0,0.0,5,8,12,116
18522,3,1.0,1250,1.0,0.0,0.0,3,7,10,57
18523,3,1.0,1230,1.0,0.0,0.0,3,7,10,98
18524,3,2.0,2510,1.0,0.0,0.0,5,8,2,97
18525,2,2.0,1540,2.0,0.0,0.0,3,7,5,39
18526,3,3.25,1860,3.0,0.0,0.0,3,8,10,21
18527,5,2.0,2700,1.0,0.0,0.0,4,7,6,60
18528,3,2.5,3290,2.0,0.0,0.0,3,10,6,22
18529,3,1.75,2700,1.0,0.0,0.0,4,7,2,74
18530,3,2.0,1570,1.0,0.0,0.0,3,8,12,23
18531,3,1.75,1950,1.0,0.0,0.0,3,7,6,62
18532,2,1.0,1380,1.0,0.0,0.0,4,8,6,91
18533,4,2.75,2410,1.5,0.0,0.0,5,8,3,113
18534,4,2.0,1200,1.0,0.0,0.0,4,7,7,61
18535,4,1.75,1770,1.0,0.0,0.0,3,7,7,85
18536,3,2.5,1540,3.0,0.0,0.0,3,8,5,14
18537,5,2.75,2860,2.0,0.0,0.0,3,9,8,17
18538,3,1.5,1740,1.0,0.0,0.0,4,7,4,49
18539,4,3.5,2830,1.5,0.0,0.0,3,7,5,103
18540,5,4.0,4280,2.0,0.0,0.0,3,10,8,26
18541,4,3.25,3890,2.0,1.0,3.0,5,10,9,99
18542,4,2.0,2340,1.0,0.0,0.0,4,7,5,56
