,bedrooms,bathrooms,log_sqft_living,sqft_above,sqft_living15,floors,waterfront,view,condition,grade,month_sold,age
12858,4,2.25,7.333023014386481,1030,1710,1.0,0.0,0.0,4,7,8,41
12859,3,1.75,7.7406644019172415,1520,2300,1.0,0.0,0.0,4,8,12,45
12860,3,1.75,7.038783541388542,1140,1140,1.0,0.0,0.0,5,7,11,72
12861,4,2.5,7.986164860332727,2940,2980,2.0,0.0,0.0,4,9,6,31
12862,4,2.75,7.691656822810547,2190,1950,2.0,0.0,0.0,3,7,4,27
12863,4,2.25,7.7664168980196555,1640,2320,1.0,0.0,0.0,3,8,4,59
12864,4,2.0,7.473069088032197,1760,1950,1.0,0.0,0.0,3,8,8,68
12865,3,2.5,7.138866999945524,1160,1190,3.0,0.0,0.0,3,7,3,13
12866,3,2.5,7.4205789054108005,1670,1940,2.0,0.0,0.0,3,8,5,31
12867,4,2.75,8.234830280442056,3070,3000,2.0,0.0,2.0,5,9,7,98
12868,4,1.75,7.575584651557793,1150,1600,1.0,1.0,4.0,3,7,12,65
12869,4,3.5,8.32845106681936,4140,4140,2.0,0.0,0.0,3,11,5,22
12870,3,2.5,7.27931883541462,1450,1970,2.0,0.0,0.0,3,7,3,18
12871,3,3.0,8.240121298076472,2810,2500,2.0,0.0,0.0,3,10,6,33
12872,3,2.5,7.251344983372214,1410,1290,2.0,0.0,0.0,3,7,9,16
12873,4,2.0,7.1929342212158,1330,1150,1.0,0.0,0.0,4,5,6,80
12874,4,2.5,8.045588280803528,3120,2150,2.0,0.0,0.0,4,9,1,30
12875,3,1.5,7.352441100243583,1060,1820,1.0,0.0,0.0,3,7,12,53
12876,4,2.5,7.855544677915663,2580,2380,2.0,0.0,0.0,3,8,7,20
12877,3,2.5,7.715123603632105,2242,2009,2.0,0.0,0.0,3,8,7,8
12878,4,2.75,8.019612794400267,2100,1260,2.0,0.0,0.0,3,9,5,116
12879,2,2.5,7.77485576666552,2380,1870,1.0,0.0,0.0,3,8,8,12
12880,4,2.5,7.478734825567875,1770,2080,2.0,0.0,0.0,3,7,7,18
12881,4,2.5,7.992944547318106,2960,3510,2.0,0.0,0.0,3,10,10,33
12882,3,1.5,7.27931883541462,1450,1440,1.0,0.0,0.0,3,7,3,61
12883,3,1.0,7.07326971745971,1180,1320,1.5,0.0,0.0,3,7,3,120
12884,4,2.5,8.039157390473237,3100,3100,2.0,0.0,0.0,3,9,3,19
12885,4,1.0,7.081708586105575,1190,1060,1.5,0.0,0.0,3,6,12,96
12886,4,2.5,7.673223121121708,2150,2030,2.0,0.0,0.0,3,8,8,21
12887,5,4.0,8.23217423638394,1910,3730,1.0,0.0,3.0,4,11,7,53
12888,3,3.0,7.799753318287247,1930,2440,2.0,0.0,0.0,3,8,5,16
12889,4,2.5,7.484368643286131,1780,2020,2.0,0.0,0.0,3,7,9,16
12890,3,1.75,7.237059026124737,1390,1910,1.0,0.0,0.0,3,7,3,37
12891,2,2.75,6.593044534142437,730,980,1.0,0.0,0.0,3,7,12,93
12892,4,2.5,7.851661177889265,2570,2630,2.0,0.0,0.0,3,8,3,17
12893,3,2.75,7.8160138391590275,1870,2040,1.5,0.0,0.0,3,8,3,22
12894,4,2.75,7.644919344958857,2090,1460,2.0,0.0,0.0,5,7,7,55
12895,3,3.0,7.847762537473608,2110,2160,2.0,0.0,0.0,3,10,8,28
12896,3,2.75,7.878534196140362,1750,1920,1.5,0.0,0.0,5,8,5,96
12897,3,1.5,7.306531398939505,1490,1180,1.0,0.0,0.0,4,7,4,72
12898,3,3.0,7.616283561580385,2031,2390,2.0,0.0,0.0,3,9,7,34
12899,3,1.0,7.1853870155804165,1320,1900,1.0,0.0,0.0,3,8,7,63
12900,4,2.25,7.749322464660356,2320,2700,2.0,0.0,0.0,4,9,8,45
12901,4,2.75,8.06777619577889,1940,2600,1.0,0.0,3.0,4,9,7,73
12902,3,1.0,7.286191714702382,1460,1790,1.0,0.0,0.0,4,7,4,88
12903,4,2.5,7.949797216161852,2835,2770,2.0,0.0,0.0,3,8,9,20
12904,3,2.5,7.506591780070841,1820,2090,2.0,0.0,0.0,3,8,6,29
12905,3,1.0,7.258412150595307,1420,1290,1.5,0.0,0.0,3,6,9,78
12906,4,2.5,7.90100705199242,2700,3790,2.0,0.0,0.0,4,9,4,62
12907,3,1.0,6.917705609835305,1010,1110,1.0,0.0,0.0,3,7,9,67
12908,4,2.25,7.7142311448490855,2240,3180,2.0,0.0,0.0,3,7,3,34
12909,2,1.0,6.579251212010101,720,980,1.0,0.0,0.0,2,6,10,79
12910,2,1.0,7.154615356913663,1280,1520,1.5,0.0,0.0,5,6,7,110
12911,4,2.0,7.27931883541462,1450,980,1.0,0.0,0.0,5,7,7,71
12912,3,2.0,7.705262474866325,2220,1600,1.0,0.0,0.0,3,7,4,31
12913,4,1.75,7.700747794511798,1460,2640,1.0,0.0,0.0,4,7,11,70
12914,3,1.75,7.3901814282264295,1340,2076,1.0,0.0,0.0,3,8,5,60
12915,3,2.5,7.3777589082278725,1600,1720,2.0,0.0,0.0,4,7,7,30
12916,3,1.5,7.265429723253953,1430,1450,1.0,0.0,0.0,4,7,5,66
12917,3,2.0,7.365180126021013,1080,1650,1.0,0.0,0.0,3,7,5,41
12918,2,1.0,6.866933284461882,960,1760,1.0,0.0,0.0,5,7,11,73
12919,4,1.0,7.02108396428914,860,1120,1.0,0.0,0.0,3,5,6,83
12920,4,2.25,7.5652752818989315,1540,1800,1.5,0.0,0.0,5,8,7,106
12921,3,1.75,7.346010209913293,1210,1630,1.0,0.0,0.0,3,7,10,34
12922,5,1.75,7.736307096548285,1190,1870,1.0,0.0,0.0,4,7,11,57
12923,3,1.5,7.705262474866325,1790,1670,2.0,0.0,3.0,3,9,3,94
12924,4,2.5,7.843848638152472,2550,2380,2.0,0.0,0.0,3,8,6,17
12925,3,1.75,7.539027055823995,1880,2730,1.0,0.0,0.0,3,7,2,44
12926,3,2.5,7.795646536334594,1270,2510,1.0,0.0,1.0,3,8,11,44
12927,2,1.75,7.272398392570047,1440,1810,1.0,0.0,0.0,3,8,4,17
12928,3,2.5,7.170119543449628,1300,1390,2.0,0.0,0.0,3,7,3,17
12929,3,2.5,7.595889917718538,1990,2210,2.0,0.0,0.0,3,9,3,29
12930,3,2.5,7.352441100243583,1560,1670,2.0,0.0,0.0,3,7,2,20
12931,4,2.0,7.6255950721324535,1210,1310,1.5,0.0,0.0,5,7,5,81
12932,4,2.25,7.27931883541462,1450,1660,1.0,0.0,0.0,5,7,9,72
12933,2,2.5,7.15305163493748,1002,1220,2.0,0.0,0.0,3,7,7,15
12934,3,1.0,6.907755278982137,1000,1490,1.0,0.0,0.0,3,7,6,53
12935,4,2.5,7.7706452341291765,1570,2550,1.0,0.0,0.0,3,8,7,46
12936,4,2.25,7.691656822810547,2190,1900,2.0,0.0,0.0,3,7,12,16
12937,3,2.5,7.585788821732034,1090,2020,2.0,0.0,0.0,3,7,6,34
12938,5,2.5,7.958576903813898,2160,1340,2.0,0.0,0.0,4,8,9,112
12939,2,1.0,6.7912214627261855,890,1090,1.0,0.0,0.0,3,6,5,81
12940,4,2.0,7.855544677915663,1850,2590,2.0,0.0,0.0,4,9,4,117
12941,3,2.5,7.595889917718538,1990,2310,2.0,0.0,0.0,4,7,7,36
12942,5,2.75,7.495541943884256,1680,1730,2.0,0.0,0.0,4,7,4,83
12943,3,1.0,7.1929342212158,1330,1530,1.0,0.0,0.0,3,7,12,46
12944,9,3.0,8.210668031162976,2830,1960,2.0,0.0,0.0,3,7,1,114
12945,3,2.5,7.533693709848633,1870,1940,2.0,0.0,0.0,3,8,11,21
12946,4,2.25,7.779048644925556,2390,2390,2.0,0.0,0.0,3,8,12,32
12947,3,2.25,7.3395376954076745,770,1680,1.0,0.0,0.0,5,7,3,68
12948,3,1.75,7.326465613840322,1520,2270,1.0,0.0,0.0,3,8,1,54
12949,5,2.5,8.107720061910534,3320,3060,2.0,0.0,0.0,3,9,1,22
12950,3,1.75,7.154615356913663,1280,1680,1.0,0.0,0.0,4,7,2,45
12951,3,2.0,7.668561108015897,1680,2340,2.0,0.0,0.0,3,8,3,111
12952,5,4.5,8.554488976159934,3390,4460,2.0,0.0,2.0,3,11,5,35
12953,3,1.75,7.402451520818244,1110,1770,1.0,0.0,0.0,3,7,6,82
12954,4,2.25,7.951559331155252,2240,2840,1.0,0.0,0.0,3,8,12,50
12955,3,1.75,7.200424892944957,1340,1650,1.5,0.0,0.0,3,7,4,103
12956,4,2.0,7.4673710669175595,1750,1440,1.0,0.0,0.0,4,5,11,79
12957,4,2.25,7.528331766707247,1140,1950,1.0,0.0,0.0,3,8,12,44
12958,3,3.25,7.24422751560335,1160,1400,2.0,0.0,0.0,3,7,3,17
12959,2,1.0,6.633318433280377,760,1050,1.0,0.0,0.0,3,6,1,79
12960,5,2.5,7.944492163932159,2820,2820,2.0,0.0,0.0,3,8,5,43
12961,3,1.5,7.620705086838262,1340,1190,1.0,0.0,0.0,3,7,6,65
12962,5,3.0,8.242756345714477,3800,2580,1.5,0.0,0.0,4,9,9,38
12963,3,2.25,7.615791072035833,1190,1950,1.0,0.0,0.0,4,7,5,45
12964,4,1.75,7.600902459542082,1100,1880,1.0,0.0,0.0,3,7,5,57
12965,4,2.75,7.897296472595885,2690,2640,2.0,0.0,0.0,3,8,7,24
12966,3,1.0,7.24422751560335,700,1470,1.0,0.0,0.0,4,6,8,105
12967,3,1.75,7.426549072397305,1170,1080,1.5,0.0,0.0,3,7,7,93
12968,3,2.75,8.146129510025405,2590,2910,1.5,0.0,3.0,4,9,3,97
12969,5,4.0,8.1886891244442,1800,3600,1.0,0.0,2.0,5,8,7,62
12970,2,1.0,6.684611727667927,800,1910,1.0,0.0,0.0,3,6,11,79
12971,5,3.75,8.826147399143558,6110,2660,2.5,0.0,0.0,3,13,3,100
12972,3,2.5,7.8632667240095735,2600,2660,2.0,0.0,0.0,3,9,6,34
12973,2,1.0,7.1308988302963465,850,1370,1.0,0.0,0.0,3,7,7,93
12974,4,3.5,7.944492163932159,2820,2630,2.0,0.0,0.0,3,10,3,27
12975,4,4.0,8.210668031162976,3680,3200,2.0,0.0,0.0,3,10,5,32
12976,4,2.5,7.549609165154532,1900,1800,2.0,0.0,0.0,3,7,4,34
12977,3,2.5,7.5443321080536885,1460,1010,1.5,0.0,0.0,4,8,1,107
12978,3,2.0,7.568379267836522,1936,1620,2.0,0.0,0.0,3,7,10,8
12979,2,1.0,6.646390514847729,770,960,1.0,0.0,0.0,3,7,7,104
12980,4,2.5,7.5652752818989315,1930,1640,2.0,0.0,0.0,3,7,10,28
12981,3,2.25,7.930206206684683,1670,2780,1.0,0.0,3.0,4,9,9,74
12982,4,2.0,7.473069088032197,1170,1850,1.5,0.0,0.0,4,7,10,74
12983,3,1.5,7.659171367666058,1220,1620,1.0,0.0,0.0,4,8,6,73
12984,5,3.0,7.8709295967551425,2620,1680,2.0,0.0,0.0,3,10,6,13
12985,4,2.25,7.585788821732034,1970,1790,2.0,0.0,0.0,3,8,2,43
12986,2,2.0,7.383989457978509,1610,1310,2.0,0.0,0.0,3,6,6,92
12987,4,1.0,7.444248649496705,1710,1940,1.5,0.0,0.0,4,6,9,80
12988,4,2.5,7.843848638152472,2550,2400,2.0,0.0,0.0,3,9,5,33
12989,7,3.5,7.948031990637284,1830,1570,1.0,0.0,0.0,4,8,3,65
12990,2,1.0,6.721425700790643,830,1300,1.0,0.0,0.0,3,6,8,68
12991,4,2.75,7.745002803515839,1670,2600,1.0,0.0,0.0,3,8,3,33
12992,4,2.5,7.787382026484701,2410,2420,2.0,0.0,0.0,3,8,5,39
12993,3,2.5,7.426549072397305,1680,1800,2.0,0.0,0.0,3,8,3,19
12994,3,1.5,7.31986492980897,1510,1360,1.5,0.0,0.0,3,7,9,75
12995,2,2.5,7.461640392208575,1210,1640,2.0,0.0,2.0,3,8,5,28
12996,3,1.0,7.237059026124737,1390,1730,1.5,0.0,0.0,3,6,7,114
12997,5,2.5,7.682482446534506,2170,1800,2.0,0.0,0.0,3,8,8,8
12998,2,1.0,6.709304340258298,820,1960,1.0,0.0,2.0,3,6,2,65
12999,3,2.25,7.506591780070841,1820,1850,1.0,0.0,0.0,4,7,2,53
13000,3,2.0,7.1308988302963465,1250,1620,1.0,0.0,0.0,5,7,1,54
13001,4,1.5,7.709756864454165,1220,2170,1.0,0.0,1.0,4,7,12,68
13002,3,2.0,7.585788821732034,1070,1890,1.0,0.0,0.0,3,7,10,43
13003,5,3.25,7.893572073504902,1870,3440,2.0,0.0,0.0,3,9,12,112
13004,3,2.25,7.300472814267799,1481,1481,2.0,0.0,0.0,3,7,2,10
13005,3,1.0,7.047517221357296,1150,1510,1.0,0.0,0.0,3,7,9,52
13006,3,2.5,8.022896869601457,3050,3543,2.0,0.0,0.0,3,10,11,25
13007,3,2.5,7.432483807917119,1690,1860,2.0,0.0,0.0,3,8,6,38
13008,5,3.5,8.086410275323782,2410,1330,2.0,0.0,0.0,3,9,2,12
13009,5,3.0,7.847762537473608,1760,1080,1.5,0.0,0.0,4,7,4,95
13010,3,1.5,7.215239978730097,1360,1890,1.0,0.0,0.0,3,7,3,59
13011,5,3.25,8.281470857895167,2100,3860,1.0,0.0,0.0,3,10,4,53
13012,3,2.0,7.352441100243583,1560,1120,1.0,0.0,0.0,3,6,5,30
13013,3,1.75,7.31986492980897,1510,1480,1.0,0.0,0.0,4,7,1,53
13014,4,2.0,7.383989457978509,1610,1450,1.0,0.0,0.0,5,7,6,55
13015,4,2.5,8.151909872940905,3470,3360,2.0,0.0,0.0,4,10,8,59
13016,4,2.25,7.539027055823995,1880,1580,2.0,0.0,0.0,3,7,11,29
13017,3,1.75,7.306531398939505,1490,2350,1.0,0.0,0.0,3,8,8,47
13018,3,1.75,7.590852123688581,1320,2450,1.0,0.0,2.0,4,9,6,70
13019,2,1.0,6.507277712385012,670,860,1.0,0.0,0.0,3,5,11,80
13020,3,1.0,6.779921907472252,880,990,1.0,0.0,0.0,4,6,2,56
13021,4,2.75,7.824046010856292,2500,2530,2.0,0.0,0.0,3,8,10,14
13022,4,2.5,7.937374696163295,1560,3060,1.0,0.0,2.0,3,7,4,65
13023,4,3.0,8.131530710604252,3400,3400,2.0,0.0,0.0,3,9,3,16
13024,3,2.0,7.098375638590786,1210,1560,1.0,0.0,0.0,4,7,8,37
13025,4,2.75,7.787382026484701,1780,2090,1.0,0.0,0.0,4,7,5,66
13026,1,1.0,7.07326971745971,1180,1890,1.0,0.0,2.0,3,6,8,74
13027,3,2.5,7.313220387090301,1500,2700,2.0,0.0,0.0,3,7,2,28
13028,4,2.5,8.202482446576537,3650,3150,2.0,0.0,0.0,3,9,7,16
13029,5,3.0,7.8898337513942955,1400,1890,1.0,0.0,0.0,3,8,8,32
13030,3,1.75,7.453561871643373,1726,2114,2.0,0.0,0.0,4,7,5,40
13031,4,2.5,7.835974581721566,2010,2140,2.0,0.0,2.0,3,8,5,32
13032,3,2.5,7.620705086838262,2040,1890,2.0,0.0,0.0,3,7,1,27
13033,3,2.0,7.495541943884256,1220,2460,1.0,0.0,0.0,3,8,4,44
13034,2,2.0,7.237059026124737,970,1940,1.0,0.0,0.0,3,8,8,63
13035,2,1.0,6.76849321164863,870,1570,1.0,0.0,0.0,4,7,12,99
13036,3,1.75,7.258412150595307,1100,1460,1.0,0.0,0.0,3,7,10,55
13037,4,2.25,7.313220387090301,1500,1500,2.0,0.0,0.0,3,7,7,23
13038,3,1.75,7.512071245835466,1830,1480,2.0,0.0,0.0,4,7,8,109
13039,2,2.0,6.993932975223189,1090,1078,2.0,0.0,0.0,3,7,9,32
13040,3,2.5,7.438383530044307,1700,2280,2.0,0.0,0.0,3,8,5,28
13041,2,1.0,6.7912214627261855,890,1130,1.0,0.0,0.0,3,7,10,75
13042,3,2.0,7.237059026124737,1390,1720,1.0,0.0,0.0,4,7,10,35
13043,3,2.5,7.832014180505469,2520,1130,3.0,0.0,0.0,3,9,9,32
13044,4,2.25,7.757906208351747,2340,2340,1.0,0.0,0.0,4,8,7,40
13045,3,2.25,7.501082124259871,1810,1760,2.0,0.0,0.0,3,8,4,33
13046,3,2.25,7.659171367666058,2120,2120,2.0,0.0,0.0,4,8,11,39
13047,6,3.25,8.465899897028686,4750,2230,2.0,0.0,0.0,4,8,10,75
13048,2,1.0,6.733401891837359,840,2000,1.0,0.0,2.0,4,7,6,98
13049,3,2.25,7.3901814282264295,1620,1910,1.0,0.0,0.0,3,7,11,56
13050,4,1.75,7.649692623711514,1500,1690,1.5,0.0,0.0,4,7,8,111
13051,3,2.75,7.691656822810547,1610,2020,1.0,0.0,0.0,4,7,7,49
13052,2,3.0,7.753623546559746,1870,2950,2.0,0.0,0.0,5,10,9,95
13053,3,2.0,7.265429723253953,1430,1200,1.0,0.0,0.0,4,7,2,65
13054,3,1.5,7.402451520818244,1290,1640,1.0,0.0,0.0,3,7,8,64
13055,2,1.5,7.122866658599083,1240,1220,2.0,0.0,0.0,3,7,2,20
13056,3,1.0,7.05617528410041,1160,1800,1.0,0.0,0.0,3,7,3,84
13057,5,2.25,7.787382026484701,2410,2080,2.0,0.0,0.0,4,8,4,49
13058,2,0.5,6.363028103540465,580,1570,1.0,0.0,0.0,3,5,1,81
13059,3,1.0,6.824373670043086,780,1370,1.0,0.0,0.0,4,6,1,96
13060,2,1.5,7.106606137727303,1220,2090,1.0,0.0,2.0,4,7,3,84
13061,3,2.25,7.146772179452637,1060,1160,2.0,0.0,0.0,3,8,6,8
13062,3,1.0,7.122866658599083,1240,1680,1.5,0.0,0.0,3,7,4,120
13063,3,1.75,7.67786350067821,1080,1260,1.0,0.0,0.0,3,7,4,69
13064,4,2.25,7.691656822810547,1840,2190,2.0,0.0,0.0,4,8,3,45
13065,4,2.5,8.098642843759418,3290,2050,2.0,0.0,0.0,3,8,5,30
13066,3,2.5,7.8160138391590275,2480,2510,2.0,0.0,0.0,3,9,3,32
13067,3,2.5,7.795646536334594,2430,3040,2.0,0.0,0.0,3,7,4,23
13068,3,2.0,7.847762537473608,1380,1780,1.0,0.0,1.0,4,8,4,70
13069,4,2.5,7.937374696163295,2800,1770,2.0,0.0,0.0,3,9,10,11
13070,4,2.5,7.986164860332727,2940,3120,2.0,0.0,0.0,3,9,7,18
13071,4,2.75,7.886081401775745,1860,1830,1.5,0.0,0.0,5,8,10,113
13072,3,2.0,7.426549072397305,1180,1400,2.0,0.0,0.0,3,7,4,82
13073,4,3.0,8.35936910622267,4270,3760,2.0,0.0,0.0,3,11,4,31
13074,4,4.25,8.202482446576537,2330,1710,1.5,0.0,0.0,3,9,7,115
13075,3,1.0,7.461640392208575,1020,1470,1.0,0.0,0.0,4,7,7,60
13076,3,2.0,7.272398392570047,1440,1980,1.0,0.0,0.0,3,8,4,34
13077,3,1.0,7.106606137727303,1220,1420,1.0,0.0,0.0,4,7,8,54
13078,3,2.5,7.630461261783627,1330,1920,1.0,0.0,0.0,3,7,6,46
13079,4,1.0,7.6255950721324535,1280,2050,1.0,0.0,0.0,3,7,4,65
13080,5,2.25,8.0925452638913,2470,3690,2.0,0.0,2.0,5,9,9,54
13081,2,1.0,7.02108396428914,1120,1170,1.0,0.0,0.0,4,7,8,83
13082,2,1.0,6.579251212010101,720,1630,1.0,0.0,0.0,3,6,3,104
13083,2,1.0,7.081708586105575,1190,1730,1.0,0.0,0.0,4,5,7,112
13084,5,2.75,8.009695357742922,3010,3230,2.0,0.0,0.0,3,9,8,8
13085,3,2.25,7.4205789054108005,1670,1670,2.0,0.0,0.0,4,7,9,32
13086,3,2.5,7.8160138391590275,2480,2480,2.0,0.0,0.0,3,7,5,18
13087,3,2.5,7.455876687491824,1730,1750,2.0,0.0,0.0,3,8,9,31
13088,4,1.75,7.24422751560335,1050,2080,1.0,0.0,0.0,3,7,2,61
13089,4,2.5,7.820037989458753,2040,2120,2.0,0.0,0.0,3,8,8,46
13090,4,1.75,7.799753318287247,2040,2040,1.0,0.0,0.0,4,9,2,53
13091,4,2.5,7.7664168980196555,1630,2140,1.0,0.0,2.0,3,8,4,49
13092,3,1.75,7.365180126021013,1580,1560,1.0,0.0,0.0,3,7,8,43
13093,3,1.75,7.585788821732034,1590,1790,1.0,0.0,0.0,3,7,9,46
13094,4,2.0,7.580699752224563,1050,2340,1.0,0.0,0.0,4,7,2,59
13095,4,1.75,7.736307096548285,1490,1840,1.0,0.0,0.0,4,7,2,53
13096,2,1.75,7.484368643286131,1780,2060,1.0,0.0,0.0,4,8,2,46
13097,3,2.5,7.489970898834801,1790,1800,2.0,0.0,0.0,3,8,6,33
13098,3,2.0,7.549609165154532,1900,1790,1.0,0.0,0.0,3,8,12,27
13099,4,2.5,7.77485576666552,2380,1940,2.0,0.0,0.0,3,8,12,27
13100,3,2.25,7.484368643286131,1280,1710,1.0,0.0,0.0,3,8,3,41
13101,3,1.75,7.098375638590786,1210,1520,1.0,0.0,0.0,3,7,11,46
13102,4,3.5,7.843848638152472,1880,2090,2.0,0.0,2.0,3,8,2,25
13103,4,3.25,8.06777619577889,2610,2240,2.0,1.0,4.0,3,8,7,66
13104,3,1.75,7.154615356913663,1280,1440,1.0,0.0,0.0,4,7,5,53
13105,3,1.5,6.907755278982137,1000,1520,1.0,0.0,0.0,4,7,12,66
13106,2,1.5,7.528331766707247,1060,1710,1.0,0.0,0.0,3,7,4,82
13107,4,1.75,7.605890001053122,2010,2010,1.5,0.0,0.0,3,7,5,120
13108,3,2.25,7.731930721948486,1680,1890,1.0,0.0,0.0,4,7,9,45
13109,3,1.0,7.1308988302963465,1250,1450,1.0,0.0,0.0,3,7,1,57
13110,5,2.25,8.07402621612406,3210,2820,1.5,0.0,0.0,3,8,9,43
13111,5,2.75,7.783224016336037,1450,2400,1.0,0.0,0.0,3,7,4,30
13112,3,2.5,7.484368643286131,1320,1680,1.0,0.0,0.0,3,7,4,44
13113,3,2.5,7.455876687491824,1730,2030,2.0,0.0,0.0,3,8,5,9
13114,3,1.75,7.731930721948486,1360,2280,1.0,0.0,3.0,4,8,8,81
13115,4,2.5,7.893572073504902,2680,2750,2.0,0.0,0.0,3,8,4,13
13116,4,2.25,7.958576903813898,1430,2190,1.0,0.0,0.0,4,8,4,56
13117,2,1.0,7.146772179452637,1270,2140,1.5,0.0,0.0,4,7,3,103
13118,5,1.75,7.570443252057374,1940,2300,1.5,0.0,0.0,4,7,6,69
13119,4,1.0,7.200424892944957,1340,1900,1.5,0.0,2.0,3,7,10,108
13120,4,1.75,7.114769448366463,1090,2380,1.0,0.0,1.0,4,7,9,72
13121,3,2.0,7.824046010856292,1770,1770,1.0,0.0,0.0,3,8,3,43
13122,3,1.0,7.299797366758161,1480,1450,1.0,0.0,0.0,3,7,5,70
13123,3,1.0,6.907755278982137,860,1000,1.0,0.0,0.0,3,7,3,76
13124,4,2.5,7.955074273262696,2850,2480,2.0,0.0,0.0,4,9,4,33
13125,4,2.5,8.080237416216702,3230,3480,2.0,0.0,0.0,3,10,5,18
13126,4,2.5,7.549609165154532,1900,1830,2.0,0.0,0.0,3,8,9,44
13127,2,1.0,7.426549072397305,860,1590,1.0,0.0,0.0,3,7,4,53
13128,2,1.0,6.779921907472252,880,980,1.0,0.0,0.0,4,7,3,81
13129,4,3.25,8.016317898503415,3030,2360,2.0,0.0,0.0,5,8,6,34
13130,3,1.0,7.090076835776092,1200,1380,1.5,0.0,0.0,2,7,3,104
13131,5,2.5,7.8709295967551425,1520,2030,1.0,0.0,0.0,3,8,10,47
13132,3,1.75,7.306531398939505,1490,1490,1.0,0.0,0.0,4,7,1,29
13133,4,2.25,7.807916628926408,2460,2460,2.0,0.0,0.0,4,8,3,38
13134,3,2.5,7.461640392208575,1740,1910,2.0,0.0,0.0,3,8,3,22
13135,5,3.5,8.098642843759418,2670,3130,2.0,0.0,0.0,3,9,10,18
13136,4,3.5,7.926602599181384,1970,2180,2.0,0.0,0.0,3,8,1,21
13137,4,2.5,7.7406644019172415,1600,2510,1.0,0.0,2.0,3,8,12,61
13138,3,1.75,7.098375638590786,1210,1610,1.0,0.0,0.0,3,7,4,45
13139,4,2.25,7.986164860332727,2940,3410,2.0,0.0,0.0,4,9,4,52
13140,3,1.5,6.966024187106113,1060,1120,1.0,0.0,0.0,4,7,5,54
13141,3,2.0,7.749322464660356,2320,3100,1.5,0.0,0.0,3,9,5,30
13142,4,1.75,7.495541943884256,1800,1800,1.0,0.0,0.0,4,7,2,47
13143,3,1.0,6.975413927455952,1070,1880,1.0,0.0,0.0,3,7,12,55
13144,4,2.5,8.029432840581244,3070,2190,2.0,0.0,0.0,3,9,8,13
13145,3,2.5,7.687080155783135,2180,2090,1.0,0.0,0.0,3,8,10,30
13146,4,2.5,7.749322464660356,2320,2450,2.0,0.0,0.0,3,8,1,18
13147,5,3.0,8.080237416216702,2000,1509,1.5,0.0,0.0,4,8,4,113
13148,3,2.5,7.668561108015897,1770,2510,2.0,0.0,0.0,3,8,4,15
13149,4,2.75,7.630461261783627,1460,2060,1.0,0.0,0.0,2,8,3,44
13150,4,1.0,7.461640392208575,1740,1580,1.5,0.0,0.0,3,7,6,57
13151,2,2.0,7.090076835776092,1200,1440,1.0,0.0,0.0,3,8,3,16
13152,2,1.0,6.984716320118266,1080,1080,1.0,0.0,0.0,3,6,11,71
13153,4,1.0,7.200424892944957,1340,2040,1.5,0.0,0.0,3,7,4,91
13154,2,2.5,7.7406644019172415,2300,1820,1.0,0.0,0.0,3,8,1,16
13155,4,1.0,7.506591780070841,1820,2050,2.0,0.0,0.0,3,8,9,99
13156,5,3.5,8.210668031162976,3680,2020,2.0,0.0,0.0,3,9,4,19
13157,3,2.25,7.251344983372214,1410,1430,3.0,0.0,0.0,3,8,5,17
13158,3,3.25,7.8709295967551425,1770,2180,1.0,0.0,0.0,4,8,8,42
13159,5,3.5,8.101677747454572,2410,2540,2.0,0.0,0.0,3,9,3,21
13160,3,1.5,7.299797366758161,1480,1970,1.5,0.0,0.0,3,7,2,94
13161,2,1.0,6.966024187106113,1060,2320,1.0,0.0,0.0,3,6,10,68
13162,4,4.0,8.335191583433202,3222,4362,2.0,0.0,0.0,3,10,8,15
13163,3,1.0,7.090076835776092,1200,1200,1.0,0.0,0.0,4,7,7,55
13164,3,1.5,7.029972911706386,940,1400,1.0,0.0,0.0,3,7,10,76
13165,4,2.5,7.904703913873747,2710,2560,2.0,0.0,0.0,3,9,4,34
13166,3,1.0,6.7912214627261855,890,1630,1.0,0.0,0.0,3,7,6,71
13167,4,2.75,7.9996785794994505,1910,2580,1.0,0.0,0.0,3,8,10,15
13168,4,2.5,7.878534196140362,2640,2240,2.0,0.0,0.0,3,8,6,35
13169,2,1.0,7.047517221357296,950,1790,1.0,0.0,0.0,3,7,5,74
13170,3,2.0,7.003065458786462,1100,1510,1.0,0.0,0.0,4,7,12,53
13171,4,3.25,8.029432840581244,2180,2500,2.0,0.0,0.0,3,10,10,60
13172,2,1.0,6.975413927455952,880,1160,1.0,0.0,0.0,4,7,10,105
13173,3,1.0,7.600902459542082,1480,2000,1.0,0.0,0.0,3,8,5,44
13174,4,3.5,8.048788283534199,3130,1950,3.0,0.0,0.0,3,10,8,8
13175,3,2.0,7.590852123688581,1070,1330,1.5,0.0,0.0,4,6,3,111
13176,4,3.25,7.948031990637284,1910,2740,2.0,0.0,0.0,3,9,9,110
13177,3,2.0,7.402451520818244,910,1670,1.0,0.0,0.0,4,7,5,81
13178,4,2.5,8.13739583005665,3420,2520,2.0,0.0,0.0,3,9,8,15
13179,4,1.0,7.473069088032197,1090,1180,1.0,0.0,0.0,3,7,7,75
13180,3,2.5,7.506591780070841,1820,1860,2.0,0.0,0.0,3,8,12,34
13181,3,1.5,7.106606137727303,1220,2110,1.0,0.0,0.0,4,7,3,60
